Id,MSSubClass,MSZoning,LotArea,Street,Alley,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SalePrice
342,20,RH,8400,Pave,NA,AllPub,Inside,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,None,0,Fa,Fa,CBlock,TA,Fa,721,GasA,Gd,Y,SBrkr,841,0,841,0,0,1,0,2,1,TA,4,Typ,0,CarPort,1,N,250,0,24,0,0,NA,NA,0,WD,82000
343,90,RL,8544,Pave,NA,AllPub,Inside,Duplex,1Story,3,4,1949,Gable,CompShg,Stucco,BrkFace,340,TA,TA,Slab,NA,NA,0,Wall,Fa,N,FuseA,1040,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,87500
344,120,RL,8849,Pave,NA,AllPub,Inside,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,BrkFace,616,Ex,TA,PConc,Ex,TA,1684,GasA,Ex,Y,SBrkr,1684,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,495,72,0,0,0,NA,NA,0,WD,266000
345,160,RM,2592,Pave,NA,AllPub,Inside,TwnhsE,2Story,5,3,1976,Gable,CompShg,CemntBd,None,0,TA,TA,CBlock,Gd,TA,536,GasA,TA,Y,SBrkr,536,576,1112,0,0,1,1,3,1,TA,4,Typ,0,Attchd,1,Y,182,0,0,0,0,NA,NA,0,WD,85000
346,50,RL,6435,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,5,1939,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,972,GasA,Gd,Y,SBrkr,972,605,1577,0,0,1,0,3,1,Fa,6,Typ,1,Detchd,1,Y,0,0,0,0,0,NA,NA,0,WD,140200
348,20,RL,17600,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1960,Gable,CompShg,Wd Sdng,BrkFace,30,TA,TA,CBlock,TA,TA,1478,GasA,Ex,Y,FuseA,1478,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Attchd,2,Y,0,40,0,0,0,NA,NA,0,WD,157500
349,160,RL,2448,Pave,NA,AllPub,Inside,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Stone,106,Gd,TA,PConc,Gd,TA,764,GasA,Ex,Y,SBrkr,764,862,1626,1,0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2,Y,0,27,0,0,0,NA,NA,0,WD,154000
350,60,RL,20431,Pave,NA,AllPub,Inside,1Fam,2Story,9,5,2005,Hip,CompShg,CemntBd,BrkFace,870,Ex,TA,PConc,Ex,TA,1848,GasA,Ex,Y,SBrkr,1848,880,2728,1,0,2,1,4,1,Ex,10,Typ,2,Attchd,3,Y,0,0,0,0,0,NA,NA,0,New,437154
351,120,RL,7820,Pave,NA,AllPub,Inside,TwnhsE,1Story,9,5,2007,Hip,CompShg,MetalSd,BrkFace,362,Ex,TA,PConc,Ex,TA,1869,GasA,Ex,Y,SBrkr,1869,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,210,54,0,0,0,NA,NA,0,New,318061
352,120,RL,5271,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,1986,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,1453,GasA,Gd,Y,SBrkr,1453,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,Attchd,2,Y,0,80,0,0,184,NA,NA,0,WD,190000
353,50,RL,9084,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,6,1941,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,Fa,616,GasA,TA,N,SBrkr,616,495,1111,0,1,1,0,3,1,TA,5,Typ,0,Detchd,1,Y,48,0,0,0,0,NA,NA,0,ConLw,95000
354,30,RM,8520,Pave,NA,AllPub,Inside,1Fam,1Story,6,8,1928,Gable,CompShg,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,624,GasA,Gd,Y,SBrkr,720,0,720,0,0,1,0,2,1,TA,5,Typ,0,Detchd,2,Y,106,0,0,0,0,NA,NA,0,WD,105900
355,50,RL,8400,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,5,1940,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,940,GasA,Ex,Y,SBrkr,1192,403,1595,0,0,1,0,2,1,TA,6,Typ,2,Attchd,1,Y,0,0,108,0,0,NA,NA,0,WD,140000
356,20,RL,11249,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1995,Gable,CompShg,VinylSd,None,0,Gd,Gd,PConc,Gd,Gd,1200,GasA,Ex,Y,SBrkr,1200,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,0,26,0,0,0,NA,NA,0,WD,177500
357,20,RL,9248,Pave,NA,AllPub,Inside,1Fam,1Story,6,6,1992,Gable,CompShg,HdBoard,BrkFace,106,TA,TA,PConc,Gd,TA,1158,GasA,Gd,Y,SBrkr,1167,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,120,26,0,0,0,NA,NA,0,WD,173000
358,120,RM,4224,Pave,NA,AllPub,Inside,TwnhsE,1Story,5,5,1976,Gable,CompShg,CemntBd,None,0,TA,TA,PConc,Gd,TA,1142,GasA,TA,Y,SBrkr,1142,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Attchd,2,Y,536,90,0,0,0,MnPrv,NA,0,WD,134000
359,80,RL,6930,Pave,NA,AllPub,Inside,1Fam,SLvl,5,4,1958,Hip,CompShg,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,TA,1062,GasA,Ex,Y,FuseF,1352,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,BuiltIn,1,Y,168,0,294,0,0,NA,NA,0,WD,130000
360,60,RL,12011,Pave,NA,AllPub,CulDSac,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,BrkFace,530,Gd,TA,PConc,Gd,TA,1086,GasA,Ex,Y,SBrkr,1086,838,1924,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2,Y,208,75,0,0,374,NA,NA,0,WD,280000
361,85,RL,7540,Pave,NA,AllPub,CulDSac,1Fam,SFoyer,6,6,1978,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,Gd,TA,888,GasA,Ex,Y,SBrkr,912,0,912,1,0,1,0,2,1,TA,5,Typ,1,Attchd,2,Y,0,0,0,0,192,MnPrv,NA,0,WD,156000
362,50,RL,9144,Pave,Pave,AllPub,Inside,1Fam,1.5Fin,5,5,1940,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,883,GasA,Gd,Y,SBrkr,988,517,1505,1,0,1,0,3,1,TA,8,Typ,0,Detchd,1,N,0,0,0,0,0,NA,NA,0,WD,145000
363,85,RL,7301,Pave,NA,AllPub,Corner,1Fam,SFoyer,7,5,2003,Gable,CompShg,HdBoard,BrkFace,500,Gd,TA,Slab,NA,NA,0,GasA,Ex,Y,SBrkr,495,1427,1922,0,0,3,0,4,1,Gd,7,Typ,1,BuiltIn,2,Y,0,0,177,0,0,NA,NA,0,ConLD,198500
364,160,RM,1680,Pave,NA,AllPub,Inside,Twnhs,2Story,6,8,1972,Gable,CompShg,HdBoard,BrkFace,510,TA,TA,CBlock,TA,TA,483,GasA,Gd,Y,SBrkr,483,504,987,0,0,1,1,2,1,Gd,5,Typ,0,Detchd,1,Y,250,0,0,0,0,NA,NA,0,WD,118000
365,60,RL,18800,Pave,NA,AllPub,FR2,1Fam,2Story,6,5,1976,Gable,CompShg,HdBoard,BrkFace,120,TA,TA,PConc,Gd,TA,796,GasA,TA,Y,SBrkr,790,784,1574,1,0,2,1,3,1,TA,6,Typ,1,Attchd,2,Y,306,111,0,0,0,NA,NA,0,WD,190000
366,70,RM,10690,Pave,NA,AllPub,Inside,1Fam,2Story,5,7,1920,Hip,CompShg,VinylSd,None,0,TA,Gd,CBlock,TA,Fa,672,GasA,Gd,Y,FuseA,672,672,1344,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1,Y,0,128,218,0,0,NA,NA,0,WD,147000
367,20,RL,9500,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1963,Gable,CompShg,Plywood,BrkFace,247,TA,TA,CBlock,Gd,TA,1394,GasA,Gd,Y,SBrkr,1394,0,1394,1,0,1,1,3,1,TA,6,Typ,2,Attchd,2,Y,0,76,0,0,185,NA,NA,0,WD,159000
368,80,RL,9150,Pave,NA,AllPub,Corner,1Fam,SLvl,6,5,1962,Gable,Tar&Grv,Plywood,BrkFace,305,TA,TA,CBlock,Gd,TA,1099,GasA,Gd,Y,SBrkr,1431,0,1431,0,1,1,0,3,1,TA,6,Typ,1,Basment,1,Y,64,110,0,0,0,NA,NA,0,WD,165000
369,20,RL,7800,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1954,Gable,CompShg,HdBoard,BrkFace,200,TA,TA,PConc,TA,TA,1268,GasA,Gd,Y,SBrkr,1268,0,1268,0,0,1,0,2,1,TA,7,Typ,1,Attchd,1,Y,0,98,0,0,0,NA,NA,0,WD,132000
370,20,RL,9830,Pave,NA,AllPub,Corner,1Fam,1Story,5,7,1959,Gable,CompShg,Wd Sdng,None,0,TA,Gd,CBlock,TA,TA,1063,GasA,Ex,Y,SBrkr,1287,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,Detchd,2,Y,364,17,0,0,182,NA,NA,0,WD,162000
371,60,RL,8121,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,953,GasA,Ex,Y,SBrkr,953,711,1664,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,100,40,0,0,0,NA,NA,0,WD,172400
372,50,RL,17120,Pave,NA,AllPub,Inside,1Fam,1.5Fin,4,4,1959,Gable,CompShg,WdShing,None,0,TA,TA,CBlock,NA,NA,0,GasA,TA,Y,SBrkr,1120,468,1588,0,0,2,0,4,1,TA,7,Min2,1,Detchd,2,N,0,59,0,0,0,NA,NA,0,WD,134432
373,120,RL,7175,Pave,NA,AllPub,Inside,TwnhsE,1Story,6,5,1984,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,Gd,TA,744,GasA,TA,Y,SBrkr,752,0,752,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1,Y,353,0,0,0,90,MnPrv,NA,0,WD,125000
374,20,RL,10634,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1953,Gable,CompShg,MetalSd,None,0,TA,TA,PConc,TA,TA,608,GasA,TA,Y,SBrkr,1319,0,1319,1,0,1,0,3,1,TA,5,Min2,0,Attchd,1,Y,66,0,0,0,0,GdWo,NA,0,WD,123000
375,60,RL,8200,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,847,GasA,Ex,Y,SBrkr,847,1081,1928,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2,Y,100,48,0,0,0,NA,NA,0,WD,219500
376,30,RL,10020,Pave,NA,AllPub,Inside,1Fam,1Story,1,1,1922,Gable,CompShg,Wd Sdng,None,0,Fa,Fa,BrkTil,Fa,Po,683,GasA,Gd,N,FuseA,904,0,904,1,0,0,1,1,1,Fa,4,Maj1,0,NA,0,Y,0,0,0,0,0,NA,NA,0,WD,61000
377,85,RL,8846,Pave,NA,AllPub,CulDSac,1Fam,SFoyer,5,5,1996,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,870,GasA,Ex,Y,SBrkr,914,0,914,0,0,1,0,2,1,TA,5,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,148000
378,60,FV,11143,Pave,NA,AllPub,Corner,1Fam,2Story,8,5,2004,Gable,CompShg,CemntBd,None,0,Gd,TA,PConc,Gd,TA,1580,GasA,Ex,Y,SBrkr,1580,886,2466,0,0,3,0,4,1,Gd,8,Typ,1,Attchd,2,Y,159,214,0,0,0,NA,NA,0,WD,340000
379,20,RL,11394,Pave,NA,AllPub,Corner,1Fam,1Story,9,2,2010,Hip,CompShg,VinylSd,Stone,350,Gd,TA,PConc,Ex,TA,1856,GasA,Ex,Y,SBrkr,1856,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,Attchd,3,Y,113,0,0,0,0,NA,NA,0,New,394432
380,60,RL,8123,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,BrkFace,16,TA,TA,PConc,Gd,TA,982,GasA,Ex,Y,SBrkr,1007,793,1800,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,100,63,0,0,0,NA,NA,0,WD,179000
381,50,RL,5000,Pave,Pave,AllPub,Inside,1Fam,1.5Fin,5,6,1924,Gable,CompShg,BrkFace,None,0,TA,TA,BrkTil,TA,TA,1026,GasA,TA,Y,SBrkr,1026,665,1691,0,0,2,0,3,1,Gd,6,Typ,1,Detchd,1,Y,0,0,242,0,0,NA,NA,0,WD,127000
382,20,FV,7200,Pave,Pave,AllPub,Inside,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,1293,GasA,Ex,Y,SBrkr,1301,0,1301,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,2,Y,216,121,0,0,0,NA,NA,0,New,187750
383,60,RL,9245,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,939,GasA,Ex,Y,SBrkr,939,858,1797,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2,Y,144,53,0,0,0,NA,NA,0,WD,213500
384,45,RH,9000,Pave,NA,AllPub,Corner,1Fam,1.5Unf,6,3,1928,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Fa,784,GasA,TA,N,FuseA,784,0,784,0,0,1,0,2,1,TA,5,Typ,0,Detchd,2,N,0,0,91,0,0,NA,NA,0,WD,76000
385,60,RL,53107,Pave,NA,AllPub,Corner,1Fam,2Story,6,5,1992,Gable,CompShg,HdBoard,None,0,Gd,TA,PConc,Gd,TA,1580,GasA,Ex,Y,SBrkr,1079,874,1953,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,2,Y,216,231,0,0,0,NA,NA,0,WD,240000
386,120,RL,3182,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,2004,Gable,CompShg,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,1256,GasA,Ex,Y,SBrkr,1269,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,146,20,0,0,144,NA,NA,0,WD,192000
387,50,RL,8410,Pave,NA,AllPub,FR2,1Fam,1.5Fin,5,3,1910,Gambrel,CompShg,Wd Sdng,None,0,TA,Fa,PConc,TA,TA,658,GasA,TA,Y,SBrkr,658,526,1184,0,0,1,0,5,1,TA,8,Typ,0,NA,0,N,0,151,0,0,0,NA,NA,0,WD,81000
388,80,RL,7200,Pave,NA,AllPub,Inside,1Fam,SLvl,6,6,1976,Hip,CompShg,MetalSd,BrkFace,255,TA,TA,CBlock,TA,TA,1041,GasA,Ex,Y,SBrkr,1125,0,1125,1,0,1,0,3,1,TA,6,Typ,1,Detchd,1,Y,296,0,0,0,0,GdWo,NA,0,WD,125000
389,20,RL,9382,Pave,NA,AllPub,CulDSac,1Fam,1Story,7,5,1999,Gable,CompShg,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,TA,1468,GasA,Ex,Y,SBrkr,1479,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,120,25,0,0,0,NA,NA,0,WD,191000
390,60,RL,12474,Pave,NA,AllPub,Inside,1Fam,2Story,10,5,2007,Gable,CompShg,VinylSd,Stone,272,Ex,TA,PConc,Ex,TA,1682,GasA,Ex,Y,SBrkr,1742,590,2332,1,0,2,1,3,1,Ex,9,Typ,1,BuiltIn,3,Y,196,134,0,0,0,NA,NA,0,New,426000
391,50,RL,8405,Pave,Grvl,AllPub,Inside,1Fam,1.5Fin,5,8,1900,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,Gd,861,GasA,Ex,Y,SBrkr,961,406,1367,1,0,1,0,4,1,TA,7,Typ,0,Detchd,1,Y,0,130,112,0,0,MnPrv,NA,0,WD,119000
392,60,RL,12209,Pave,NA,AllPub,CulDSac,1Fam,2Story,6,5,2001,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Ex,TA,804,GasA,Ex,Y,SBrkr,804,1157,1961,1,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,Y,125,192,0,0,0,NA,NA,0,WD,215000
394,30,RL,7446,Pave,NA,AllPub,Corner,1Fam,1Story,4,5,1941,Gable,CompShg,WdShing,None,0,TA,TA,CBlock,TA,TA,788,GasA,TA,Y,FuseA,788,0,788,0,0,1,0,2,1,TA,4,Typ,2,NA,0,Y,0,0,0,0,0,GdWo,NA,0,WD,100000
395,50,RL,10134,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,6,1940,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,735,GasA,Gd,Y,FuseA,735,299,1034,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1,Y,0,39,0,0,0,NA,NA,0,WD,109000
396,20,RL,9571,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1956,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,1144,GasA,TA,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1,Y,44,0,0,0,0,NA,NA,0,WD,129000
397,20,RL,7200,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1972,Hip,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,894,GasA,TA,Y,SBrkr,894,0,894,0,0,1,0,2,1,TA,6,Typ,0,Detchd,2,Y,215,0,0,0,0,NA,NA,0,WD,123000
398,60,RL,7590,Pave,NA,AllPub,Inside,1Fam,2Story,5,5,1962,Gable,CompShg,VinylSd,BrkFace,288,TA,TA,CBlock,TA,TA,864,GasA,TA,Y,SBrkr,876,936,1812,0,0,2,0,4,1,TA,8,Typ,1,Attchd,1,Y,0,168,0,0,0,NA,NA,0,WD,169500
399,30,RM,8967,Pave,NA,AllPub,Corner,1Fam,1Story,5,2,1920,Gable,CompShg,MetalSd,None,0,TA,Fa,BrkTil,Fa,Po,961,GasA,Gd,Y,Mix,1077,0,1077,0,0,1,0,2,1,TA,6,Maj2,0,Detchd,1,N,0,0,0,0,0,NA,NA,0,WD,67000
400,60,FV,8125,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2006,Gable,CompShg,CemntBd,Stone,100,Gd,TA,PConc,Gd,TA,1092,GasA,Ex,Y,SBrkr,1112,438,1550,1,0,2,0,2,1,Gd,7,Typ,0,Attchd,2,Y,0,168,0,0,0,NA,NA,0,WD,241000
401,120,RL,14963,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,1996,Gable,CompShg,BrkFace,None,0,Gd,TA,PConc,Gd,TA,1260,GasA,Ex,Y,SBrkr,1288,0,1288,1,0,1,1,1,1,Ex,4,Typ,2,Attchd,2,Y,120,30,0,0,224,NA,NA,0,WD,245500
402,20,RL,8767,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1310,GasA,Ex,Y,SBrkr,1310,0,1310,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,New,164990
403,30,RL,10200,Pave,NA,AllPub,Inside,1Fam,1Story,5,8,1940,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,672,GasA,Ex,Y,SBrkr,672,0,672,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1,N,168,0,0,0,0,GdPrv,NA,0,WD,108000
404,60,RL,12090,Pave,NA,AllPub,Corner,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,BrkFace,650,Gd,TA,PConc,Gd,TA,1141,GasA,Gd,Y,SBrkr,1165,1098,2263,0,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,2,Y,144,123,0,0,0,NA,NA,0,WD,258000
405,60,RL,10364,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,1995,Gable,CompShg,MetalSd,None,0,TA,TA,PConc,Gd,TA,806,GasA,Gd,Y,SBrkr,806,766,1572,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,2,Y,0,40,0,0,0,NA,NA,0,WD,168000
406,20,RL,9991,Pave,NA,AllPub,Corner,1Fam,1Story,4,4,1976,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,TA,TA,1281,GasA,Ex,Y,SBrkr,1620,0,1620,1,0,2,0,3,1,TA,8,Min1,1,Attchd,2,Y,120,78,0,0,0,GdWo,NA,0,WD,150000
407,50,RL,10480,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,5,1936,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,1064,GasA,Ex,Y,FuseA,1166,0,1639,0,0,1,0,3,1,TA,6,Maj2,0,Detchd,1,Y,0,0,0,0,0,NA,NA,0,WD,115000
408,70,RL,15576,Pave,NA,AllPub,Inside,1Fam,2Story,6,7,1915,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,840,GasA,Ex,Y,SBrkr,840,840,1680,0,0,2,0,4,1,TA,8,Typ,0,Attchd,1,Y,0,0,160,0,0,NA,NA,0,WD,177000
409,60,RL,14154,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,BrkFace,350,Gd,TA,PConc,Ex,Gd,1063,GasA,Ex,Y,SBrkr,1071,1101,2172,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,3,Y,192,62,0,0,0,NA,NA,0,New,280000
410,60,FV,10800,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,1034,GasA,Ex,Y,SBrkr,1050,1028,2078,1,0,2,1,3,1,Ex,8,Typ,1,Attchd,3,Y,0,102,0,0,0,NA,NA,0,New,339750
411,20,RL,9571,Pave,NA,AllPub,Inside,1Fam,1Story,5,3,1958,Gable,CompShg,BrkComm,None,0,TA,Fa,CBlock,TA,Fa,1276,GasA,TA,Y,FuseA,1276,0,1276,0,0,1,0,3,1,TA,5,Mod,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,COD,60000
412,190,RL,34650,Pave,NA,AllPub,Inside,2fmCon,1Story,5,5,1955,Hip,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,1056,GasA,TA,N,SBrkr,1056,0,1056,1,0,1,0,3,1,TA,5,Typ,0,Attchd,2,Y,264,0,0,0,0,NA,NA,0,WD,145000
413,20,FV,4403,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,Stone,432,Ex,TA,PConc,Ex,TA,1470,GasA,Ex,Y,SBrkr,1478,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,Attchd,2,Y,0,144,0,0,0,NA,NA,0,New,222000
414,30,RM,8960,Pave,Grvl,AllPub,Inside,1Fam,1Story,5,6,1927,Gable,CompShg,WdShing,None,0,TA,TA,CBlock,TA,TA,1008,GasA,Gd,Y,FuseA,1028,0,1028,0,0,1,0,2,1,TA,5,Typ,1,Detchd,2,Y,0,0,130,0,0,NA,NA,0,WD,115000
415,60,RL,11228,Pave,NA,AllPub,CulDSac,1Fam,2Story,7,5,1993,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1080,GasA,Ex,Y,SBrkr,1080,1017,2097,0,1,2,1,3,1,Gd,9,Typ,1,Attchd,3,Y,196,187,0,0,0,NA,NA,0,WD,228000
416,20,RL,8899,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1340,GasA,Ex,Y,SBrkr,1340,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,100,30,0,0,0,NA,NA,0,New,181134
417,60,RL,7844,Pave,NA,AllPub,Inside,1Fam,2Story,6,7,1978,Hip,CompShg,HdBoard,BrkFace,203,TA,TA,CBlock,TA,TA,672,GasA,TA,Y,SBrkr,672,728,1400,0,0,1,1,3,1,TA,6,Typ,1,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,149500
418,70,RL,22420,Pave,NA,AllPub,Inside,1Fam,2Story,6,6,1918,Hip,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,1370,GasW,TA,N,FuseA,1370,1254,2624,1,0,2,1,4,1,TA,10,Typ,1,Detchd,3,N,0,0,0,0,0,NA,NA,0,WD,239000
419,50,RL,8160,Pave,NA,AllPub,Inside,1Fam,1.5Fin,5,6,1940,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,756,GasA,Fa,N,FuseF,756,378,1134,1,0,1,1,3,1,TA,7,Typ,0,Detchd,1,P,0,0,0,0,0,NA,NA,0,WD,126000
420,20,RL,8450,Pave,NA,AllPub,Inside,1Fam,1Story,5,6,1968,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,TA,1056,GasA,Ex,Y,SBrkr,1056,0,1056,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1,Y,0,85,184,0,0,NA,NA,0,WD,142000
421,90,RM,7060,Pave,NA,AllPub,Inside,Duplex,SFoyer,7,5,1997,Gable,CompShg,VinylSd,BrkFace,200,TA,Gd,PConc,Gd,Gd,1344,GasA,Ex,Y,SBrkr,1344,0,1344,2,0,2,0,2,2,TA,8,Typ,0,Attchd,4,Y,0,0,0,0,0,NA,NA,0,WD,206300
422,20,RL,16635,Pave,NA,AllPub,FR2,1Fam,1Story,6,7,1977,Gable,CompShg,CemntBd,Stone,126,Gd,TA,CBlock,Gd,TA,1602,GasA,Gd,Y,SBrkr,1602,0,1602,0,1,2,0,3,1,Gd,8,Typ,1,Attchd,2,Y,240,0,0,0,0,NA,NA,0,WD,215000
423,20,RL,21750,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1954,Hip,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,988,GasA,Ex,Y,FuseA,988,0,988,0,0,1,0,2,1,TA,4,Typ,0,Attchd,2,N,0,0,0,0,0,NA,NA,0,WD,113000
424,60,RL,9200,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,BrkFace,473,Gd,TA,PConc,Gd,TA,1470,GasA,Gd,Y,SBrkr,1470,1160,2630,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,3,Y,0,66,0,0,0,NA,NA,0,WD,315000
425,20,RL,9000,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1956,Gable,CompShg,Wd Sdng,BrkFace,74,TA,TA,CBlock,Gd,TA,1196,GasA,Gd,Y,FuseA,1196,0,1196,1,0,1,0,2,1,TA,6,Typ,1,Attchd,1,Y,0,44,0,0,0,NA,NA,0,WD,139000
